semitone
79
80
79
48
80
79
74
77
76
78
77
82
77
76
78
77
82
81
77
76
78
77
82
77
76
72
73
74
72
77
76
81
80
79
80
81
80
79
74
78
77
78
77
78
77
76
80
79
81
80
79
76
